-73.933859,40.754429
-73.902095,40.8820358
-73.991228,40.763843
-73.9677063,40.7504159
-73.9668586,40.804438
-73.9773114,40.6725701
-73.9564033,40.7172265
-73.9147688,40.7518183
-73.9980534,40.7120638
-73.9802926,40.573323
-73.9808267,40.5752056
-74.0004531,40.7422667
-74.0054281,40.7457199
-74.0054589,40.7457175
-74.1607109,40.5460114
-73.7927329,40.7106547
-73.9977308,40.7364487
-73.9670116,40.7605083
-74.0468575,40.7202441
-73.911032,40.768365
-74.0063447,40.7345574
-73.7933289,40.7109488
-73.7829157,40.7127073
-73.8270548,40.8689109
-74.0054436,40.6789829
-74.0130048,40.6785168
-73.958718,40.7104618
-73.9828296,40.7684026
-73.8293059,40.7570954
-74.1661548,40.5761488
-74.1143462,40.5639272
-73.9790167,40.7365463
-73.9912282,40.7432568
-73.9741517,40.7593632
-74.1231348,40.8021197
-73.8900489,40.7494419
-73.9976964,40.7562531
-73.9742151,40.7516579
-73.9577912,40.7656699
-74.1665483,40.9155514
-73.9951772,40.7204255
-74.0791758,40.5988046
-73.9870637,40.7367478
-73.9575407,40.7182448
-73.9844117,40.7214552
-73.9781176,40.78375
-73.9938684,40.732889
-73.9597145,40.714903
-73.9786653,40.7599089
-74.221854,40.8147731
-74.2195499,40.8144295
-74.2172267,40.8139542
-74.216389,40.8132269
-74.2162696,40.8131467
-73.9897113,40.7271589
-73.9948576,40.7228937
-74.0086843,40.7048816
-73.9763606,40.6746736
-74.0117191,40.7042305
-73.9841305,40.7264906
-73.9817116,40.6749039
-73.9818338,40.6747569
-73.9463795,40.7930667
-73.9893728,40.735655
-73.8141346,40.6903683
-74.1158274,40.5735248
-73.9031396,40.8122526
-73.8965665,40.8224417
-74.0044152,40.6012211
-73.912766,40.7663606
-73.9129662,40.766641
-73.9404706,40.6927703
-73.9111067,40.769666
-73.9183465,40.7600509
-73.9298494,40.7607416
-74.1566849,40.6113706
-73.9314973,40.7034726
-74.0067195,40.74121
-73.8647321,40.8656359
-73.8560142,40.848402
-73.858501,40.8909839
-73.9814599,40.6672852
-73.9760297,40.6817595
-73.9393845,40.6799557
-73.9838777,40.6117586
-73.9778996,40.635727
-73.9981524,40.7146675
-73.9980383,40.714686
-73.9906675,40.7268339
-73.9673675,40.7503959
-73.9985925,40.719947
-73.9078295,40.7573107
-74.0044297,40.7177414
-73.9815574,40.7413289
-73.9236953,40.7637523
-73.9791192,40.7411209
-73.9902594,40.8067473
-73.7527846,40.6040479
-73.9857318,40.678163
-74.050857,40.7527554
-73.9763518,40.6729116
-73.9784032,40.6846774
-73.771843,40.7655106
-73.8975182,40.7006629
-73.9007163,40.7457532
-73.9038041,40.7006712
-73.8987806,40.709182
-73.9198848,40.7581191
-73.900634,40.7133439
-73.8965695,40.6996293
-73.9008093,40.7023975
-73.9070088,40.7007506
-73.9055121,40.7082793
-73.8585026,40.6924424
-73.983665,40.7597315
-73.9475048,40.8148973
-73.8991849,40.7094923
-73.9064525,40.7088404
-73.9213002,40.7564208
-73.8964883,40.7052071
-73.9791164,40.6781475
-73.9821946,40.6828823
-73.982072,40.6827678
-73.9821553,40.6796561
-74.0222571,40.630833
-73.9849016,40.6176283
-73.8975849,40.7080849
-73.9375362,40.7128898
-73.9069733,40.7025356
-73.9798275,40.6851628
-74.2598121,40.8890221
-74.2591197,40.8893674
-74.2472366,40.8932829
-73.9131717,40.7005263
-73.9794271,40.6781711
-74.017084,40.6384042
-73.8792801,40.8748434
-73.8793015,40.8750868
-73.9055438,40.7000131
-73.977422,40.6806502
-73.9910976,40.6184274
-73.9174318,40.703584
-73.8852239,40.8541954
-73.8965964,40.8673382
-73.9927642,40.7299025
-73.9522103,40.7778803
-73.9547153,40.6865989
-73.9213648,40.7549268
-73.9812535,40.6754968
-73.9818025,40.6748126
-73.8921944,40.7035296
-73.8923089,40.7008412
-73.9208966,40.705192
-73.9580349,40.7187792
-74.0092571,40.7148921
-73.9913319,40.6713198
-73.9233511,40.7014942
-73.9527862,40.7725856
-73.9615702,40.7680469
-73.9733293,40.7920833
-73.9816359,40.7782936
-73.9688416,40.7610062
-73.9839564,40.7656065
-73.9835108,40.7495428
-73.9903829,40.7516464
-73.9862816,40.739965
-73.9988122,40.7452329
-73.9940094,40.7415971
-74.0097832,40.7098223
-73.9497637,40.7802718
-73.9483506,40.7831802
-73.9849209,40.6705864
-73.9758864,40.6815721
-73.9076144,40.7000957
-73.7982559,40.6975651
-73.9794385,40.669693
-73.9850977,40.668818
-73.9199727,40.7686498
-73.994033,40.7209116
-73.9889569,40.7631392
-73.983581,40.7392145
-73.98784,40.7748297
-73.9113617,40.692704
-73.9196466,40.7390246
-74.0084984,40.7153051
-74.0058864,40.7338946
-73.9971372,40.7401309
-73.9618062,40.7637488
-73.9963961,40.7247057
-73.9843179,40.6638623
-73.9881241,40.7220262
-73.9498026,40.7802091
-73.9880242,40.6673323
-74.0190668,40.7802096
-73.9303108,40.7034658
-73.7430697,40.6239575
-74.0188663,40.6470457
-73.9634834,40.6752982
-73.963231,40.6739349
-73.9326938,40.7053329
-73.8635653,40.7512622
-73.8609713,40.7537727
-73.8602037,40.7542917
-73.7243198,40.6651034
-73.9176893,40.7580909
-74.0796835,40.6291335
-73.9194564,40.7595535
-74.0773346,40.7171314
-73.8409847,40.8413785
-73.9101876,40.7755949
-74.0080047,40.6195556
-73.9116383,40.6948078
-73.9594733,40.8196888
-73.9955434,40.726242
-73.9865424,40.6789216
-74.0100082,40.7328488
-74.00157,40.7259694
-73.9903587,40.7568639
-73.9885771,40.6928374
-73.9909536,40.6929691
-73.9328762,40.7032509
-73.986055,40.6692435
-73.9855218,40.6908994
-73.7051683,40.6435522
-73.985306,40.6869372
-73.7008184,40.6586454
-73.991455,40.6634448
-73.9869125,40.6678979
-73.9683198,40.6797822
-73.8850399,40.7370357
-74.0291082,40.7439858
-74.032708,40.6199468
-74.0002739,40.6128081
-73.9265973,40.6978321
-73.9821395,40.7382202
-73.8211028,40.6803614
-73.8259792,40.8686669
-74.0983223,40.8737096
-73.9336538,40.6983483
-73.8212612,40.7251
-73.9334558,40.7636785
-73.9316996,40.7654659
-73.7938539,40.6471664
-73.7913378,40.6477137
-73.7926075,40.6500904
-73.984644,40.6629899
-73.9955571,40.6834545
-73.9952671,40.6840321
-74.0302367,40.7402641
-73.8499865,40.8264867
-73.9242794,40.7045159
-73.983495,40.6719353
-74.0166439,40.642861
-74.0166004,40.6429009
-73.7290203,40.6181921
-73.7292013,40.6180873
-73.709445,40.6344227
-73.9654627,40.8010925
-73.9608457,40.7147436
-73.9685706,40.6779042
-73.9867628,40.6695893
-73.9816908,40.754007
-73.9797041,40.7592667
-73.8692442,40.7338567
-73.9996555,40.6162528
-73.7996148,40.7026557
-73.7994254,40.7026837
-73.9799666,40.66031
-73.9757444,40.6840335
-73.9861485,40.6616567
-73.9828541,40.6579192
-74.1953502,40.7485228
-74.1781306,40.6967028
-73.9895494,40.6655533
-73.95498,40.7321934
-74.0004771,40.7359714
-73.8671933,40.898608
-73.9478668,40.7785992
-73.9057567,40.7130066
-73.9608199,40.7146946
-73.96331,40.6763144
-73.7345265,40.664131
-73.9794882,40.6830574
-73.9298633,40.6996307
-73.9253628,40.7006542
-73.9219476,40.6986984
-73.9186483,40.6968726
-73.9093113,40.6912162
-73.9082677,40.690603
-73.7863371,40.6982842
-73.76224,40.6801902
-73.7843564,40.6967736
-73.7831807,40.7129694
-73.7768125,40.7141813
-74.1465488,40.5413899
-73.7677689,40.6825032
-73.7060762,40.6670283
-73.7433491,40.677252
-73.7418469,40.6767374
-73.9987744,40.8464108
-73.9663094,40.683488
-73.9665535,40.6835368
-73.9913442,40.6856426
-73.8082336,40.7021597
-73.9409484,40.7929725
-73.9873624,40.7025372
-73.9869288,40.7195398
-73.9874259,40.7480792
-73.9842102,40.725364
-73.9916139,40.7145924
-73.9891338,40.7198275
-73.9564674,40.7172995
-73.990362,40.7198242
-73.7248323,40.6732711
-73.9418023,40.6710133
-73.9500511,40.673102
-73.724306,40.6733631
-73.716683,40.6702207
-73.9877205,40.7282014
-73.9954057,40.7438079
-74.0090215,40.7090464
-73.982749,40.7563923
-73.9856982,40.7181008
-73.7959651,40.7058223
-73.7960672,40.7059858
-73.9978876,40.7179918
-74.0042214,40.7213005
-73.9980748,40.6774944
-73.9690439,40.7590647
-73.7977414,40.7071038
-73.9609686,40.6719654
-73.973728,40.6856998
-73.9775137,40.7452949
-73.9142693,40.6988084
-73.9769682,40.7632055
-73.9907872,40.6864758
-73.9925284,40.6694169
-73.9808423,40.7412626
-73.9825583,40.7419889
-73.7986819,40.6739636
-73.9119667,40.7678409
-73.9568844,40.8019974
-73.9628593,40.6739854
-73.9989968,40.6762841
-73.9996862,40.6748375
-73.8682183,40.8585471
-73.9746397,40.7440722
-73.9805933,40.6759753
-73.9808306,40.7423925
-74.0013482,40.6874926
-73.9936929,40.6898154
-73.7665963,40.7645078
-74.0004927,40.7340646
-74.0392334,40.6986801
-73.9534527,40.7423965
-73.9613926,40.6549027
-74.0021357,40.735124
-73.9373679,40.7347942
-73.7248476,40.7340732
-73.9815199,40.7564087
-73.9985441,40.7203969
-73.9942757,40.6643565
-73.9615341,40.6608899
-73.985231,40.6688652
-74.2336379,40.6637336
-73.9516515,40.7700555
-74.1772756,40.5416754
-74.1632322,40.541952
-73.9236409,40.6867951
-73.9718981,40.6975522
-74.1650566,40.5813411
-74.2347399,40.6658186
-74.0298442,40.7415552
-74.0291408,40.7438848
-74.0288039,40.7449972
-74.0296095,40.73676
-74.0288339,40.7359891
-74.0273818,40.7496544
-74.0270967,40.7505921
-74.0309609,40.7501639
-74.036041,40.738288
-74.0037059,40.7291731
-73.7954181,40.706528
-73.9468963,40.7805852
-73.9927396,40.6831631
-73.9589075,40.6785899
-74.064325,40.7239848
-73.9770501,40.7498234
